idx,wav_path_clean,label,style,scenario_type,speaker
266,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/266.wav,Safety,informal,radio_check,p301
267,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/267.wav,Distress,third_party,nav_hazard,p236
268,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/268.wav,Urgency,informal,water_ingress,p259
269,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/269.wav,Urgency,formal,grounding,p258
270,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/270.wav,Urgency,informal,person_overboard,p273
271,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/271.wav,Urgency,formal,grounding,p248
272,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/272.wav,Safety,formal,tow_request,p287
273,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/273.wav,Routine,third_party,nav_hazard,p323
274,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/274.wav,Routine,formal,nav_hazard,p262
275,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/275.wav,Safety,third_party,person_overboard,p343
276,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/276.wav,Distress,third_party,collision,p269
277,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/277.wav,Routine,formal,person_overboard,p361
278,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/278.wav,Routine,informal,water_ingress,p317
279,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/279.wav,Distress,third_party,water_ingress,p330
280,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/280.wav,Urgency,third_party,nav_hazard,p260
281,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/281.wav,Urgency,formal,cargo_shift,p293
282,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/282.wav,Routine,informal,nav_hazard,p343
283,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/283.wav,Urgency,formal,medical_issue,p347
284,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/284.wav,Urgency,formal,radio_check,p272
285,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/285.wav,Routine,third_party,grounding,p307
286,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/286.wav,Routine,formal,collision,p226
287,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/287.wav,Distress,third_party,steering_failure,"ED
"
288,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/288.wav,Safety,formal,radio_check,p228
289,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/289.wav,Distress,formal,engine_failure,p329
290,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/290.wav,Routine,informal,fire_smoke,p238
291,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/291.wav,Routine,third_party,engine_failure,p360
292,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/292.wav,Routine,third_party,grounding,p252
293,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/293.wav,Safety,informal,steering_failure,p232
294,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/294.wav,Distress,informal,collision,p308
295,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/295.wav,Routine,third_party,medical_issue,p239
296,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/296.wav,Safety,third_party,steering_failure,p329
297,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/297.wav,Urgency,third_party,fire_smoke,p267
298,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/298.wav,Distress,formal,grounding,p306
299,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/299.wav,Urgency,formal,cargo_shift,p276
300,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/300.wav,Routine,formal,collision,p288
301,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/301.wav,Urgency,informal,collision,p339
302,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/302.wav,Safety,formal,grounding,p360
303,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/303.wav,Urgency,informal,tow_request,p277
304,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/304.wav,Urgency,formal,collision,p339
305,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/305.wav,Distress,formal,cargo_shift,p227
306,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/306.wav,Safety,third_party,radio_check,p335
307,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/307.wav,Urgency,formal,nav_hazard,p347
308,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/308.wav,Routine,third_party,fire_smoke,p248
309,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/309.wav,Urgency,third_party,grounding,p360
310,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/310.wav,Routine,informal,water_ingress,p376
311,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/311.wav,Safety,formal,grounding,p239
312,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/312.wav,Urgency,third_party,steering_failure,p268
313,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/313.wav,Routine,informal,grounding,p254
314,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/314.wav,Urgency,informal,grounding,p261
315,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/315.wav,Safety,informal,tow_request,p237
316,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/316.wav,Routine,formal,radio_check,p257
317,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/317.wav,Urgency,formal,nav_hazard,p300
318,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/318.wav,Routine,informal,tow_request,p284
319,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/319.wav,Safety,third_party,collision,p317
320,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/320.wav,Distress,third_party,medical_issue,p253
321,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/321.wav,Urgency,informal,medical_issue,p294
322,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/322.wav,Safety,third_party,tow_request,p267
323,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/323.wav,Safety,formal,cargo_shift,p270
324,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/324.wav,Safety,third_party,fire_smoke,p287
325,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/325.wav,Routine,third_party,medical_issue,p282
326,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/326.wav,Distress,informal,collision,p229
327,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/327.wav,Distress,third_party,grounding,p253
328,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/328.wav,Safety,informal,cargo_shift,p253
329,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/329.wav,Safety,informal,collision,p374
330,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/330.wav,Routine,formal,nav_hazard,p269
331,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/331.wav,Routine,formal,tow_request,p314
332,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/332.wav,Safety,formal,tow_request,p255
333,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/333.wav,Distress,informal,steering_failure,p287
334,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/334.wav,Routine,third_party,nav_hazard,p304
335,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/335.wav,Distress,formal,radio_check,p333
336,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/336.wav,Distress,formal,tow_request,p326
337,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/337.wav,Urgency,third_party,grounding,p360
338,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/338.wav,Safety,formal,radio_check,p287
339,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/339.wav,Urgency,third_party,nav_hazard,p340
340,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/340.wav,Urgency,third_party,water_ingress,"ED
"
341,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/341.wav,Urgency,formal,water_ingress,p252
342,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/342.wav,Distress,third_party,cargo_shift,p287
343,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/343.wav,Safety,third_party,medical_issue,p306
344,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/344.wav,Safety,informal,engine_failure,p362
345,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/345.wav,Routine,informal,tow_request,p226
346,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/346.wav,Safety,formal,fire_smoke,p360
347,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/347.wav,Distress,third_party,steering_failure,p299
348,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/348.wav,Urgency,third_party,grounding,p301
349,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/349.wav,Urgency,formal,collision,p252
350,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/350.wav,Safety,formal,collision,p232
351,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/351.wav,Safety,formal,engine_failure,p287
352,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/352.wav,Urgency,third_party,engine_failure,p262
353,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/353.wav,Urgency,informal,cargo_shift,p340
354,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/354.wav,Safety,informal,fire_smoke,p276
355,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/355.wav,Routine,formal,steering_failure,p363
356,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/356.wav,Urgency,informal,steering_failure,p269
357,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/357.wav,Distress,formal,nav_hazard,p249
358,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/358.wav,Urgency,third_party,person_overboard,p308
359,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/359.wav,Distress,formal,cargo_shift,p284
360,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/360.wav,Safety,third_party,radio_check,p257
361,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/361.wav,Urgency,informal,engine_failure,p339
362,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/362.wav,Safety,informal,water_ingress,p323
363,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/363.wav,Routine,formal,engine_failure,p362
364,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/364.wav,Routine,formal,nav_hazard,p277
365,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/365.wav,Urgency,third_party,steering_failure,p287
366,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/366.wav,Safety,third_party,fire_smoke,p283
367,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/367.wav,Routine,informal,tow_request,p277
368,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/368.wav,Safety,third_party,water_ingress,p236
369,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/369.wav,Urgency,formal,steering_failure,p264
370,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/370.wav,Routine,informal,fire_smoke,p225
371,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/371.wav,Safety,informal,fire_smoke,p226
372,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/372.wav,Routine,formal,cargo_shift,p347
373,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/373.wav,Distress,formal,person_overboard,p281
374,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/374.wav,Urgency,formal,steering_failure,p311
375,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/375.wav,Routine,informal,radio_check,p284
376,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/376.wav,Urgency,third_party,engine_failure,p225
377,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/377.wav,Distress,formal,person_overboard,p225
378,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/378.wav,Safety,informal,engine_failure,p333
379,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/379.wav,Urgency,formal,grounding,p279
380,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/380.wav,Safety,informal,nav_hazard,p318
381,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/381.wav,Routine,informal,tow_request,p347
382,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/382.wav,Routine,informal,tow_request,p339
383,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/383.wav,Safety,formal,water_ingress,p340
384,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/384.wav,Urgency,formal,cargo_shift,"ED
"
385,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/385.wav,Safety,formal,radio_check,p244
386,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/386.wav,Urgency,informal,water_ingress,p225
387,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/387.wav,Routine,third_party,steering_failure,p278
388,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/388.wav,Urgency,formal,fire_smoke,p269
389,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/389.wav,Routine,formal,collision,p329
390,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/390.wav,Distress,informal,grounding,p257
391,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/391.wav,Routine,third_party,nav_hazard,p299
392,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/392.wav,Routine,formal,nav_hazard,p257
393,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/393.wav,Routine,third_party,radio_check,p297
394,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/394.wav,Routine,formal,water_ingress,p280
395,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/395.wav,Urgency,formal,nav_hazard,p304
396,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/396.wav,Distress,informal,engine_failure,p281
397,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/397.wav,Distress,formal,cargo_shift,p241
398,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/398.wav,Routine,formal,person_overboard,p263
399,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/399.wav,Routine,third_party,water_ingress,p249
400,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/400.wav,Urgency,third_party,radio_check,p298
401,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/401.wav,Distress,third_party,cargo_shift,p341
402,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/402.wav,Safety,third_party,fire_smoke,p299
403,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/403.wav,Urgency,formal,tow_request,p317
404,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/404.wav,Safety,third_party,medical_issue,p234
405,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/405.wav,Safety,third_party,water_ingress,p240
406,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/406.wav,Routine,formal,collision,p340
407,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/407.wav,Safety,third_party,nav_hazard,p302
408,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/408.wav,Routine,informal,radio_check,p284
409,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/409.wav,Safety,third_party,medical_issue,p299
410,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/410.wav,Safety,formal,collision,p310
411,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/411.wav,Distress,informal,steering_failure,p334
412,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/412.wav,Safety,formal,water_ingress,p226
413,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/413.wav,Routine,informal,fire_smoke,p245
414,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/414.wav,Urgency,informal,person_overboard,p284
415,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/415.wav,Distress,informal,collision,p261
416,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/416.wav,Routine,formal,water_ingress,p244
417,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/417.wav,Urgency,formal,fire_smoke,p329
418,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/418.wav,Safety,third_party,collision,p295
419,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/419.wav,Distress,formal,tow_request,p244
420,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/420.wav,Distress,informal,medical_issue,p245
421,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/421.wav,Safety,formal,water_ingress,p339
422,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/422.wav,Routine,informal,grounding,p300
423,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/423.wav,Safety,third_party,person_overboard,p277
424,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/424.wav,Safety,formal,nav_hazard,p362
425,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/425.wav,Safety,informal,nav_hazard,p258
426,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/426.wav,Distress,informal,tow_request,p265
427,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/427.wav,Routine,formal,medical_issue,p264
428,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/428.wav,Routine,formal,person_overboard,p312
429,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/429.wav,Distress,formal,water_ingress,p361
430,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/430.wav,Routine,third_party,fire_smoke,"ED
"
431,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/431.wav,Distress,informal,person_overboard,p234
432,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/432.wav,Distress,informal,tow_request,p333
433,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/433.wav,Distress,formal,fire_smoke,p282
434,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/434.wav,Urgency,third_party,engine_failure,p326
435,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/435.wav,Safety,third_party,grounding,p275
436,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/436.wav,Distress,formal,person_overboard,p248
437,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/437.wav,Distress,informal,nav_hazard,p256
438,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/438.wav,Urgency,third_party,fire_smoke,p335
439,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/439.wav,Safety,third_party,person_overboard,p267
440,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/440.wav,Routine,third_party,collision,p343
441,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/441.wav,Urgency,formal,person_overboard,p230
442,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/442.wav,Urgency,informal,steering_failure,p240
443,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/443.wav,Distress,informal,person_overboard,p329
444,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/444.wav,Urgency,formal,collision,p285
445,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/445.wav,Distress,formal,cargo_shift,p225
446,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/446.wav,Urgency,third_party,collision,"ED
"
447,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/447.wav,Urgency,formal,steering_failure,p273
448,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/448.wav,Routine,formal,nav_hazard,p236
449,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/449.wav,Distress,formal,fire_smoke,p298
450,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/450.wav,Safety,third_party,engine_failure,p262
451,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/451.wav,Urgency,third_party,cargo_shift,p257
452,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/452.wav,Safety,formal,fire_smoke,p232
453,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/453.wav,Routine,third_party,person_overboard,p362
454,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/454.wav,Urgency,formal,radio_check,p343
455,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/455.wav,Distress,third_party,person_overboard,p244
456,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/456.wav,Urgency,formal,engine_failure,p273
